training_sample_size,sampling_seed,random_repeat,random_seed,exact_probability_raising_count,mean_exact_probability_difference,mean_exact_candidate_reachability
1000,789.0,67,1009855,9,0.01683735902354515,0.3362179326064364
1000,789.0,68,1009856,12,0.03434651415340885,0.3052558394531719
1000,789.0,69,1009857,11,0.029086033990587918,0.22191626902947115
1000,789.0,70,1009858,10,0.026328970716979417,0.33334733939242145
1000,789.0,71,1009859,11,0.04155720897354793,0.28039211820404797
1000,789.0,72,1009860,10,0.018981147465383617,0.37336779810272785
1000,789.0,73,1009861,10,0.023762510296255264,0.25879383343127677
1000,789.0,74,1009862,11,0.02744710021958352,0.23093755748252215
1000,789.0,75,1009863,9,0.013711699439462285,0.31609911520740636
1000,789.0,76,1009864,7,0.01415284374137413,0.35109727180438294
1000,789.0,77,1009865,8,0.027867553314844796,0.30114920804190337
1000,789.0,78,1009866,9,0.014990141948685365,0.2362069090353164
1000,789.0,79,1009867,14,0.032058661570451605,0.17942835791383605
1000,789.0,80,1009868,8,0.025507762523008813,0.34394369073486947
1000,789.0,81,1009869,15,0.043614900506678954,0.06871507423108372
1000,789.0,82,1009870,7,0.008383343621509543,0.42863629108951445
1000,789.0,83,1009871,11,0.030555856309675535,0.15670335083123654
1000,789.0,84,1009872,10,0.020779683000280123,0.22757503348200725
1000,789.0,85,1009873,11,0.03624780461132185,0.21928862783299655
1000,789.0,86,1009874,10,0.026487675117351107,0.25602467958373654
1000,789.0,87,1009875,11,0.023465059387032958,0.2685902890958293
1000,789.0,88,1009876,9,0.02519080774467109,0.2512604987288582
1000,789.0,89,1009877,13,0.030332704020143875,0.205932857903503
1000,789.0,90,1009878,12,0.03257601493174807,0.17689072775221923
1000,789.0,91,1009879,11,0.020174617244369527,0.29754628241807624
1000,789.0,92,1009880,4,0.003366824528563228,0.3540884913870863
1000,789.0,93,1009881,10,0.022000400177075986,0.2624854626239142
1000,789.0,94,1009882,11,0.04021916653280465,0.36480494108426736
1000,789.0,95,1009883,6,0.012072655197883402,0.35572218344439843
1000,789.0,96,1009884,11,0.024985385290242586,0.23542414230442327
1000,789.0,97,1009885,12,0.023432709260817135,0.19620137912457553
1000,789.0,98,1009886,9,0.013229397095826684,0.2750719344628795
1000,789.0,99,1009887,9,0.028471836584579226,0.2938010830372676
1000,789.0,100,1009888,11,0.04089885798681977,0.21393874404960483
1000,2026.0,1,1011026,10,0.031080644970401194,0.23088777929336812
1000,2026.0,2,1011027,6,0.010763909857202814,0.19262641957891508
1000,2026.0,3,1011028,11,0.0382721392175831,0.2644855859051043
1000,2026.0,4,1011029,11,0.03949387615610228,0.25495965925596586
1000,2026.0,5,1011030,10,0.034619959283246,0.21983643200362352
1000,2026.0,6,1011031,13,0.0437889473911542,0.1059146465697377
1000,2026.0,7,1011032,9,0.01262805668890785,0.34532272587441704
1000,2026.0,8,1011033,10,0.04642938056218613,0.36289844250143244
1000,2026.0,9,1011034,13,0.036571124008141505,0.24724915725634505
1000,2026.0,10,1011035,10,0.03360353636900322,0.17696796679954546
1000,2026.0,11,1011036,12,0.022487410832958236,0.22225997355991506
1000,2026.0,12,1011037,12,0.04424481663147896,0.16822379105457547
1000,2026.0,13,1011038,13,0.027025493780853217,0.15906672009599926
1000,2026.0,14,1011039,9,0.01873004772378837,0.2701504807855187
1000,2026.0,15,1011040,12,0.03137119232966244,0.21578843869599798
1000,2026.0,16,1011041,10,0.050705910564607826,0.25615065893402256
1000,2026.0,17,1011042,11,0.013808638867882445,0.19887424304009663
1000,2026.0,18,1011043,11,0.04652190849019189,0.18147173824322219
1000,2026.0,19,1011044,11,0.03951618091702437,0.21779171619542112
1000,2026.0,20,1011045,8,0.034151036081431704,0.31509155493187724
1000,2026.0,21,1011046,7,0.013161064699960968,0.25839264379343024
1000,2026.0,22,1011047,8,0.014859519492936124,0.35048524970635425
1000,2026.0,23,1011048,12,0.028453192232701086,0.22601724694401323
1000,2026.0,24,1011049,10,0.025439853823452346,0.2188931704393018
1000,2026.0,25,1011050,8,0.011481244989473439,0.3716248126142284
1000,2026.0,26,1011051,11,0.031934832931133986,0.19630847823772749
1000,2026.0,27,1011052,7,0.019974871709397428,0.3344271564051128
1000,2026.0,28,1011053,11,0.03188984367896617,0.195137242219048
1000,2026.0,29,1011054,8,0.022351769515818874,0.27262089742127665
1000,2026.0,30,1011055,9,0.017726790268796883,0.12836184817000645
1000,2026.0,31,1011056,10,0.02180332597524554,0.2780533284234536
1000,2026.0,32,1011057,10,0.03167097715547516,0.20182573779909063
1000,2026.0,33,1011058,12,0.02684167352116727,0.15005363682005096
1000,2026.0,34,1011059,8,0.01942061137687278,0.2464150701944277
1000,2026.0,35,1011060,11,0.033134332419215,0.1910572162212944
1000,2026.0,36,1011061,9,0.0365829375384909,0.22012041217107847
1000,2026.0,37,1011062,11,0.018937434830501844,0.3537814797850497
1000,2026.0,38,1011063,10,0.01756250823656178,0.2208031614833869
1000,2026.0,39,1011064,10,0.031757402019410665,0.24109914588862943
1000,2026.0,40,1011065,14,0.038485999043123824,0.14720110382020862
1000,2026.0,41,1011066,11,0.020251814089203714,0.307469383413522
1000,2026.0,42,1011067,9,0.02279903477979531,0.25215740727020486
1000,2026.0,43,1011068,8,0.014392754219072209,0.2073709069117277
1000,2026.0,44,1011069,12,0.04365649230863248,0.2755063633124982
1000,2026.0,45,1011070,7,0.016800208771881937,0.256064283909521
1000,2026.0,46,1011071,11,0.039555718788346614,0.20523803646184424
1000,2026.0,47,1011072,12,0.03415356172910925,0.26617990181053397
1000,2026.0,48,1011073,12,0.0231977986314088,0.20226676244289804
1000,2026.0,49,1011074,9,0.01985300230272031,0.29810012593124086
1000,2026.0,50,1011075,11,0.027495034710588322,0.2621157154247263
1000,2026.0,51,1011076,9,0.02885032363797029,0.3093508173415839
1000,2026.0,52,1011077,7,0.019679413923038163,0.29949578336427896
1000,2026.0,53,1011078,15,0.05560005300140688,0.16138464348457554
1000,2026.0,54,1011079,10,0.0331839859226986,0.24315143033814005
1000,2026.0,55,1011080,10,0.03234773749764604,0.36937917386374414
1000,2026.0,56,1011081,12,0.030418499472888855,0.15450352214398835
1000,2026.0,57,1011082,11,0.044233871797789516,0.28107844169137597
1000,2026.0,58,1011083,11,0.03699842705686933,0.19507851998971126
1000,2026.0,59,1011084,8,0.020524361084110744,0.2349927113075052
1000,2026.0,60,1011085,11,0.028351415803726042,0.26543930034086816
1000,2026.0,61,1011086,11,0.031934174748888,0.19675221611800675
1000,2026.0,62,1011087,12,0.0374037789559123,0.21217184854266896
1000,2026.0,63,1011088,7,0.02206997912298649,0.22369823555838578
1000,2026.0,64,1011089,13,0.04484052185192076,0.13855451519041911
1000,2026.0,65,1011090,10,0.02412772806314936,0.2580402923599378
1000,2026.0,66,1011091,9,0.01786111445238809,0.251551170452369
1000,2026.0,67,1011092,9,0.02231036123008696,0.22690358886197953
1000,2026.0,68,1011093,9,0.027497126342390866,0.282850949873221
1000,2026.0,69,1011094,13,0.041791612284315535,0.2326573947363002
1000,2026.0,70,1011095,13,0.03559880235618442,0.24713838090383825
1000,2026.0,71,1011096,9,0.025297167815501714,0.226090676174563
1000,2026.0,72,1011097,11,0.033265738825325464,0.307224294750298
1000,2026.0,73,1011098,6,0.015769871586803076,0.430314484894855
1000,2026.0,74,1011099,11,0.025952594164275904,0.2892791813196003
1000,2026.0,75,1011100,9,0.03309074307338857,0.23147997981507143
1000,2026.0,76,1011101,9,0.017856597374988133,0.2556934037690507
1000,2026.0,77,1011102,10,0.022299682771649405,0.257273852993561
1000,2026.0,78,1011103,10,0.021241502147665646,0.2814321461961046
1000,2026.0,79,1011104,10,0.032149035398299546,0.19074722061090627
1000,2026.0,80,1011105,11,0.03255091733696005,0.32683893469600717
1000,2026.0,81,1011106,7,0.013877877995523577,0.26153951272390785
1000,2026.0,82,1011107,9,0.022995312785300082,0.3147896564861264
1000,2026.0,83,1011108,12,0.03182019064728047,0.21398100926935001
1000,2026.0,84,1011109,12,0.03604057353719728,0.2243829415247119
1000,2026.0,85,1011110,11,0.03789095196937574,0.24485835350440435
1000,2026.0,86,1011111,9,0.02579183145373104,0.3366471073175268
1000,2026.0,87,1011112,9,0.025781476517378075,0.24689973415499922
1000,2026.0,88,1011113,11,0.023957101217664138,0.19575432744382507
1000,2026.0,89,1011114,15,0.036334520254856686,0.22907755271575284
1000,2026.0,90,1011115,12,0.03205890640568806,0.23967089520628973
1000,2026.0,91,1011116,11,0.03235055315131513,0.2527198896323809
1000,2026.0,92,1011117,12,0.04410347120472272,0.21269810221934304
1000,2026.0,93,1011118,9,0.02641044119808253,0.3620731152246552
1000,2026.0,94,1011119,9,0.024858790569715176,0.3386979072623788
1000,2026.0,95,1011120,14,0.05745624574921486,0.1396069803023331
1000,2026.0,96,1011121,10,0.027416567623599203,0.28339458337830903
1000,2026.0,97,1011122,10,0.02675470973117091,0.25401516900354626
1000,2026.0,98,1011123,10,0.037747288681503836,0.2079344685878644
1000,2026.0,99,1011124,9,0.025723805196992588,0.14630420420636986
1000,2026.0,100,1011125,8,0.016644536272967025,0.29791103723758655
2500,42.0,1,2522542,6,0.0038706476984694685,0.4172559644552988
2500,42.0,2,2522543,11,0.03542461646894035,0.23976741520445763
2500,42.0,3,2522544,10,0.026521273121821298,0.19490517377099945
2500,42.0,4,2522545,9,0.016813785865339274,0.34119134544852286
2500,42.0,5,2522546,11,0.03940818134039644,0.248055156934823
2500,42.0,6,2522547,9,0.041479941249353426,0.24528523484758566
2500,42.0,7,2522548,8,0.020694152499539018,0.32185391711279815
2500,42.0,8,2522549,12,0.039134620333988,0.2454064663939172
2500,42.0,9,2522550,11,0.014602606176292398,0.21491086182342684
2500,42.0,10,2522551,12,0.034024566025548576,0.33596508255434776
2500,42.0,11,2522552,8,0.02358631851279319,0.3009096160229641
2500,42.0,12,2522553,10,0.011994048668785002,0.29273948563641455
2500,42.0,13,2522554,10,0.027425385722759578,0.14569618139689072
2500,42.0,14,2522555,13,0.04704814922622815,0.1698600370226939
2500,42.0,15,2522556,9,0.026997122821641694,0.33914309822211963
2500,42.0,16,2522557,10,0.035061428606549,0.22724814371372473
2500,42.0,17,2522558,11,0.01725109600596602,0.2566412835248677
2500,42.0,18,2522559,8,0.011774210560442758,0.2895330375864503
2500,42.0,19,2522560,11,0.023884967871764255,0.18305119198837677
2500,42.0,20,2522561,11,0.032978190204388434,0.2552742115871237
2500,42.0,21,2522562,6,0.020167691987458304,0.31501465308218124
2500,42.0,22,2522563,13,0.046418567403796185,0.25730277583459366
2500,42.0,23,2522564,16,0.049198372903207284,0.13808125874690777
2500,42.0,24,2522565,7,0.01004624154507649,0.3584652875369139
2500,42.0,25,2522566,9,0.023651685994275588,0.2849293439209384
2500,42.0,26,2522567,11,0.03460925916725992,0.23057464025718452
2500,42.0,27,2522568,9,0.024810446561493532,0.25831716021201345
2500,42.0,28,2522569,11,0.026321686805866783,0.19848295768303004
2500,42.0,29,2522570,12,0.03664836780858848,0.2577357118420964
2500,42.0,30,2522571,11,0.03199991721781181,0.19324521101972172
2500,42.0,31,2522572,11,0.02481152348891192,0.223374985207974
2500,42.0,32,2522573,9,0.01458744192184055,0.2624682370514022
2500,42.0,33,2522574,6,-0.0037768270710446103,0.3843990018507098
2500,42.0,34,2522575,12,0.01808333601424622,0.15916304652420585
2500,42.0,35,2522576,9,0.022230161685574453,0.2882547750106395
2500,42.0,36,2522577,13,0.05693504435461315,0.1563557519339995
2500,42.0,37,2522578,7,0.018697246656447026,0.39037970025018265
2500,42.0,38,2522579,8,0.019969060921011472,0.23936717349240544
2500,42.0,39,2522580,8,0.02092788460300605,0.23047342836622559
2500,42.0,40,2522581,8,0.004213978481367045,0.32354741972428724
2500,42.0,41,2522582,11,0.020936184764154563,0.21037100974361408
2500,42.0,42,2522583,11,0.029148065085534434,0.26286399173145913
2500,42.0,43,2522584,11,0.038882074803933395,0.17646395333215673
2500,42.0,44,2522585,11,0.021648037094986763,0.2135905690453143
2500,42.0,45,2522586,12,0.04568102941545635,0.18634709466169913
2500,42.0,46,2522587,8,0.026355198386580493,0.29580674459140205
2500,42.0,47,2522588,12,0.03282617759263966,0.17323242576636488
2500,42.0,48,2522589,9,0.008955452549781135,0.22449639678327316
2500,42.0,49,2522590,6,0.01698483377732895,0.2649400215695497
2500,42.0,50,2522591,14,0.05366981243212636,0.17644506570164747
2500,42.0,51,2522592,3,0.003948945058269366,0.3813775563504031
2500,42.0,52,2522593,10,0.02425891833387797,0.2721498758124807
2500,42.0,53,2522594,11,0.030035243752764246,0.30910567706253783
2500,42.0,54,2522595,11,0.019719546625204337,0.2978982816647565
2500,42.0,55,2522596,8,0.012780541761243849,0.3371584804783171
2500,42.0,56,2522597,14,0.04182614110807821,0.1272670327413281
2500,42.0,57,2522598,10,0.03117149681078135,0.1866286370525492
2500,42.0,58,2522599,10,0.027466150235508975,0.29735431044537186
2500,42.0,59,2522600,8,0.03844720271517538,0.31830807915443726
2500,42.0,60,2522601,10,0.02118253847358994,0.21996601417252898
2500,42.0,61,2522602,12,0.045600113683472034,0.1907561247794151
2500,42.0,62,2522603,8,0.02749290845698668,0.3152669029092431
2500,42.0,63,2522604,11,0.03019522263304062,0.23981039008628507
2500,42.0,64,2522605,8,0.012181345006026224,0.1662507646974685
2500,42.0,65,2522606,10,0.03011891644374386,0.3247674119493183
2500,42.0,66,2522607,7,0.02418970160896864,0.3282079494808757
2500,42.0,67,2522608,13,0.03981090378132633,0.20892491380915584
2500,42.0,68,2522609,11,0.03474116173149341,0.27822987537129035
2500,42.0,69,2522610,9,0.004062942802802201,0.3802438898899738
2500,42.0,70,2522611,9,0.0118166885973118,0.2988372090565146
2500,42.0,71,2522612,11,0.030725911027142477,0.25104869129096613
2500,42.0,72,2522613,11,0.031018376979821145,0.33759061155957226
2500,42.0,73,2522614,14,0.037566782899550344,0.1708374251427018
2500,42.0,74,2522615,10,0.03793833268712808,0.26110598261010703
2500,42.0,75,2522616,6,0.01267969828820791,0.276612443655019
2500,42.0,76,2522617,12,0.03582419258675304,0.2775909957277448
2500,42.0,77,2522618,14,0.054107587548939906,0.11571192694806835
2500,42.0,78,2522619,13,0.03099673328502566,0.2463814558550775
2500,42.0,79,2522620,10,0.04264772412317431,0.23553229510041868
2500,42.0,80,2522621,10,0.021671689769204742,0.29850347970438146
2500,42.0,81,2522622,15,0.0401455565156342,0.10162863026564176
2500,42.0,82,2522623,10,0.027103665077895155,0.2675617877368954
2500,42.0,83,2522624,13,0.023144605443740703,0.11882548112509446
2500,42.0,84,2522625,9,0.009682555557269944,0.2842101651955451
2500,42.0,85,2522626,11,0.025661586718177067,0.1713153113720474
2500,42.0,86,2522627,12,0.022274222672584543,0.20018447262204578
2500,42.0,87,2522628,16,0.06987266730944584,0.1500303832978065
2500,42.0,88,2522629,9,0.025554727426703987,0.36893531041938715
2500,42.0,89,2522630,9,0.022010361261415645,0.31602291146917877
2500,42.0,90,2522631,11,0.04086637272295186,0.18184332959616337
2500,42.0,91,2522632,11,0.03390227987050047,0.25475258442936305
2500,42.0,92,2522633,7,0.019380940467643916,0.26831498132855686
2500,42.0,93,2522634,10,0.02244934642324143,0.2605388219938761
2500,42.0,94,2522635,11,0.043816826635628366,0.3145847854295575
2500,42.0,95,2522636,9,0.03274105026298143,0.3687436495207982
2500,42.0,96,2522637,12,0.027913102732852864,0.29569114550925646
2500,42.0,97,2522638,12,0.037100614578270394,0.2209437333577398
2500,42.0,98,2522639,12,0.034179404189253394,0.21444785839211605
2500,42.0,99,2522640,9,0.02240995831436774,0.29056005435706433
2500,42.0,100,2522641,12,0.017680709339767543,0.2649887248476665
2500,123.0,1,2522623,10,0.027103665077895155,0.2675617877368954
2500,123.0,2,2522624,13,0.023144605443740703,0.11882548112509446
2500,123.0,3,2522625,9,0.009682555557269944,0.2842101651955451
2500,123.0,4,2522626,11,0.025661586718177067,0.1713153113720474
2500,123.0,5,2522627,12,0.022274222672584543,0.20018447262204578
2500,123.0,6,2522628,16,0.06987266730944584,0.1500303832978065
2500,123.0,7,2522629,9,0.025554727426703987,0.36893531041938715
2500,123.0,8,2522630,9,0.022010361261415645,0.31602291146917877
2500,123.0,9,2522631,11,0.04086637272295186,0.18184332959616337
2500,123.0,10,2522632,11,0.03390227987050047,0.25475258442936305
2500,123.0,11,2522633,7,0.019380940467643916,0.26831498132855686
2500,123.0,12,2522634,10,0.02244934642324143,0.2605388219938761
2500,123.0,13,2522635,11,0.043816826635628366,0.3145847854295575
2500,123.0,14,2522636,9,0.03274105026298143,0.3687436495207982
2500,123.0,15,2522637,12,0.027913102732852864,0.29569114550925646
2500,123.0,16,2522638,12,0.037100614578270394,0.2209437333577398
2500,123.0,17,2522639,12,0.034179404189253394,0.21444785839211605
2500,123.0,18,2522640,9,0.02240995831436774,0.29056005435706433
2500,123.0,19,2522641,12,0.017680709339767543,0.2649887248476665
2500,123.0,20,2522642,6,0.028799778390147003,0.3068496688579615
2500,123.0,21,2522643,13,0.03465441496875855,0.1870377642979029
2500,123.0,22,2522644,9,0.013956210525168055,0.2695298531260916
2500,123.0,23,2522645,9,0.014780191536765148,0.33138985506835755
2500,123.0,24,2522646,13,0.05476367873870874,0.13225636438830302
2500,123.0,25,2522647,10,0.01721198368346405,0.21934505147633168
2500,123.0,26,2522648,10,0.031018804291305314,0.25354931168985795
2500,123.0,27,2522649,10,0.04043012203893481,0.18580676528537549
2500,123.0,28,2522650,13,0.03844160629584159,0.18414460706197483
2500,123.0,29,2522651,13,0.052975797108907055,0.21521017774075407
2500,123.0,30,2522652,11,0.028423072845402388,0.24792145813467387
2500,123.0,31,2522653,11,0.025662764590562576,0.22641703822043655
2500,123.0,32,2522654,10,0.032221973008106836,0.29423808759177217
2500,123.0,33,2522655,15,0.04294248381764595,0.10069764613274561
2500,123.0,34,2522656,11,0.034150265659747395,0.24489363258427255
2500,123.0,35,2522657,12,0.028614531540487348,0.2639586320092516
2500,123.0,36,2522658,8,0.021072845281665552,0.3911369430012164
2500,123.0,37,2522659,10,0.020974288719373083,0.23739257690365645
2500,123.0,38,2522660,12,0.03706510806289237,0.13429384678801687
2500,123.0,39,2522661,10,0.0370845513777543,0.1817856369994792
2500,123.0,40,2522662,9,0.01971803212135846,0.32815562537357995
2500,123.0,41,2522663,9,0.01938707381123095,0.3444809230320349
2500,123.0,42,2522664,10,0.03863558885017604,0.19700422522711597
2500,123.0,43,2522665,7,0.00788124650385984,0.3536993001764604
2500,123.0,44,2522666,14,0.05755867924937043,0.1291440136724576
2500,123.0,45,2522667,11,0.020788439367065724,0.12086678868610568
2500,123.0,46,2522668,10,0.02280796628404399,0.26886116929466
2500,123.0,47,2522669,11,0.03290043416021596,0.20671895406923202
2500,123.0,48,2522670,10,0.030433565740682234,0.27823277971758614
2500,123.0,49,2522671,9,0.01618187119843062,0.3057522541252957
2500,123.0,50,2522672,10,0.033531559263235346,0.2574460151595735
2500,123.0,51,2522673,10,0.02917298616136979,0.2907226844744808
2500,123.0,52,2522674,13,0.04186200045546193,0.15012004747090682
2500,123.0,53,2522675,13,0.037321131599391204,0.18035503078636078
2500,123.0,54,2522676,11,0.026528228345348258,0.18611602258892718
2500,123.0,55,2522677,10,0.013442082373050307,0.23986747028250824
2500,123.0,56,2522678,10,0.01850584800099388,0.33061510072634
2500,123.0,57,2522679,14,0.04670489401053017,0.13543608461613355
2500,123.0,58,2522680,8,0.01240922323854739,0.24544231778859166
2500,123.0,59,2522681,11,0.03792589237788788,0.29009935377075213
2500,123.0,60,2522682,13,0.040066781548856914,0.22050577005839966
2500,123.0,61,2522683,11,0.028922922586842027,0.14621824003920275
2500,123.0,62,2522684,10,0.03906759216198872,0.1615724570037814
2500,123.0,63,2522685,13,0.02738877256335779,0.19398885877588995
2500,123.0,64,2522686,11,0.04116934628160843,0.21599251791514532
2500,123.0,65,2522687,10,0.022334794831988816,0.27234365245424413
2500,123.0,66,2522688,13,0.04145791031473754,0.20839290279987846
2500,123.0,67,2522689,9,0.019977245452898543,0.27906771748341874
2500,123.0,68,2522690,10,0.03860823045556173,0.2275263022372617
2500,123.0,69,2522691,8,0.012254109069939371,0.23942974960506339
2500,123.0,70,2522692,11,0.03879603103608927,0.22397016395400823
2500,123.0,71,2522693,12,0.023652042134043587,0.16555722845322635
2500,123.0,72,2522694,11,0.042380184786322,0.2458927555279923
2500,123.0,73,2522695,13,0.02429868393479573,0.22193025089237683
2500,123.0,74,2522696,11,0.031141369467126874,0.2882300577175334
2500,123.0,75,2522697,12,0.025072471361846527,0.2224801302392921
2500,123.0,76,2522698,10,0.024147862018425458,0.224945799183116
2500,123.0,77,2522699,14,0.05241980431593192,0.19928700563352772
2500,123.0,78,2522700,11,0.034681619595726014,0.22502377107074456
2500,123.0,79,2522701,8,0.03473637042804946,0.17495091753155226
2500,123.0,80,2522702,8,0.018965959405236037,0.33059628188169443
2500,123.0,81,2522703,12,0.03094256899186118,0.22313846117038755
2500,123.0,82,2522704,8,0.0122696329290355,0.25130100583328513
2500,123.0,83,2522705,11,0.033792935109916135,0.20667291072001315
2500,123.0,84,2522706,10,0.030918075347626545,0.20847868152496227
2500,123.0,85,2522707,11,0.03527524225649209,0.18997622738133868
2500,123.0,86,2522708,12,0.03696562513636634,0.21398622381719218
2500,123.0,87,2522709,12,0.05094599676284813,0.13933791361127268
2500,123.0,88,2522710,6,0.005347639290184858,0.2611297159060187
2500,123.0,89,2522711,10,0.028562199994312882,0.2742147450912673
2500,123.0,90,2522712,9,0.024073692761414182,0.3065340018554187
2500,123.0,91,2522713,8,0.01732219613540075,0.3022779236165951
2500,123.0,92,2522714,12,0.03856523637711389,0.2013164162152678
2500,123.0,93,2522715,9,0.034653989496218285,0.22335350007319893
2500,123.0,94,2522716,12,0.03735433179447841,0.14122713095051603
2500,123.0,95,2522717,11,0.02148875090998592,0.25926606561970644
2500,123.0,96,2522718,10,0.031472055211610464,0.22294589314307398
2500,123.0,97,2522719,14,0.0551804632564916,0.1181883704396017
2500,123.0,98,2522720,7,0.020666633513749366,0.22388745499734047
2500,123.0,99,2522721,12,0.024547021014924945,0.1729975382975569
2500,123.0,100,2522722,8,0.031028527888389862,0.2602703347040402
2500,456.0,1,2522956,9,0.027380108007804004,0.29743914236406127
2500,456.0,2,2522957,11,0.04181010591214164,0.17615301844290482
2500,456.0,3,2522958,10,0.018142838598882407,0.21942298513082847
2500,456.0,4,2522959,11,0.016877561754846542,0.18849885511618236
2500,456.0,5,2522960,8,0.02750134575230063,0.28291293207492146
2500,456.0,6,2522961,12,0.026248963678530208,0.25364626725682127
2500,456.0,7,2522962,8,0.01798941271388773,0.2966057090780754
2500,456.0,8,2522963,11,0.0368567508245013,0.1478743896381902
2500,456.0,9,2522964,9,0.016519865812071457,0.3435982212638015
2500,456.0,10,2522965,12,0.04744635459745041,0.2967059457527495
2500,456.0,11,2522966,11,0.024624471285295896,0.19408723864763625
2500,456.0,12,2522967,6,0.00886660667533205,0.3166096351788446
2500,456.0,13,2522968,9,0.01750642310278367,0.24476783387078646
2500,456.0,14,2522969,8,0.02340266060753888,0.2704887894338028
2500,456.0,15,2522970,10,0.024259782568214185,0.24390294884943606
2500,456.0,16,2522971,9,0.013084284336851637,0.265022401254719
2500,456.0,17,2522972,9,0.01319961609809377,0.26739656511864973
2500,456.0,18,2522973,8,0.019429612221570913,0.3658883309816003
2500,456.0,19,2522974,11,0.035937130585718915,0.2705407691416848
2500,456.0,20,2522975,9,0.009767731783297727,0.29059953620306367
2500,456.0,21,2522976,14,0.030261044689932903,0.11805469261317536
2500,456.0,22,2522977,13,0.03328148452214147,0.1760092421181395
2500,456.0,23,2522978,13,0.03965550198616587,0.12995741065886499
2500,456.0,24,2522979,11,0.02077434562303196,0.30877721211936604
2500,456.0,25,2522980,9,0.01749416249060832,0.27935213082473176
2500,456.0,26,2522981,11,0.008977676743518424,0.16177497258827112
2500,456.0,27,2522982,13,0.05067675852860486,0.2150106565017469
2500,456.0,28,2522983,10,0.022220779548030433,0.2643438869025921
2500,456.0,29,2522984,7,0.018634652889011564,0.3481603387544591
2500,456.0,30,2522985,14,0.04017429347962904,0.22786810092350868
2500,456.0,31,2522986,10,0.016477294051111823,0.22309805236281477
2500,456.0,32,2522987,12,0.03540080103380458,0.13226612038116653
2500,456.0,33,2522988,8,0.015118230704272947,0.38114643632649464
2500,456.0,34,2522989,10,0.01941991815560096,0.28156332946375157
2500,456.0,35,2522990,10,0.02439686851403105,0.3602212356640594
2500,456.0,36,2522991,13,0.04124163110640451,0.20462404666213843
2500,456.0,37,2522992,12,0.020673482318277297,0.22321212653903794
2500,456.0,38,2522993,9,0.038683544053670624,0.31487858332266583
2500,456.0,39,2522994,12,0.03233375938263473,0.18669250619998495
2500,456.0,40,2522995,10,0.01749715304887491,0.2192802930703252
2500,456.0,41,2522996,11,0.021004703513069527,0.23425034728071337
2500,456.0,42,2522997,12,0.025360929153010164,0.25638389447044435
2500,456.0,43,2522998,13,0.047082140121468156,0.09995909497891778
2500,456.0,44,2522999,16,0.059614419121296836,0.1612271334991751
2500,456.0,45,2523000,9,0.03433861898627149,0.1917261278855637
2500,456.0,46,2523001,10,0.031072506847146537,0.22491417028162966
2500,456.0,47,2523002,12,0.03987217295971753,0.2594927444794637
2500,456.0,48,2523003,12,0.013795933847392885,0.13968278177982088
2500,456.0,49,2523004,5,0.00688036197652001,0.31717359057222844
2500,456.0,50,2523005,11,0.04631988900168834,0.26806481802003734
2500,456.0,51,2523006,11,0.038544954663012096,0.2172819811429799
2500,456.0,52,2523007,11,0.01563382513706873,0.19610032784216197
2500,456.0,53,2523008,11,0.00708310111466961,0.23817039942072293
2500,456.0,54,2523009,7,0.01327930816585961,0.31949834814999317
2500,456.0,55,2523010,15,0.036592442425967014,0.14920973085859554
2500,456.0,56,2523011,11,0.04134177495277204,0.2898455815216293
2500,456.0,57,2523012,11,0.014132483271219326,0.22111472550803293
2500,456.0,58,2523013,9,0.02368867916781491,0.28840611648573045
2500,456.0,59,2523014,12,0.0229898989416835,0.18588792617515876
2500,456.0,60,2523015,10,0.026201731171254593,0.2233917725049274
2500,456.0,61,2523016,11,0.03024553322912101,0.19144073287449492
2500,456.0,62,2523017,10,0.013661905620159374,0.2373182087378979
2500,456.0,63,2523018,12,0.047751707878347,0.18984997004456086
2500,456.0,64,2523019,9,0.01675702059408325,0.2709950965117503
2500,456.0,65,2523020,8,0.022692091104485144,0.326074044050067
2500,456.0,66,2523021,10,0.029677238390029836,0.26561430826705784
2500,456.0,67,2523022,11,0.03273660900572024,0.2654661769675531
2500,456.0,68,2523023,10,0.013161251259627402,0.3211153612727229
2500,456.0,69,2523024,12,0.03914611528254123,0.22303035030232848
2500,456.0,70,2523025,11,0.026604213257860877,0.24029466592672874
2500,456.0,71,2523026,10,0.01811312442985491,0.2693874746314765
2500,456.0,72,2523027,8,0.0102578852697167,0.23909390512342082
2500,456.0,73,2523028,8,0.011944316609014325,0.3963774557324381
2500,456.0,74,2523029,12,0.028912898026466054,0.13741912211701252
2500,456.0,75,2523030,9,0.008672849969573095,0.28588374896844915
2500,456.0,76,2523031,12,0.034317131967063416,0.2022396145395474
2500,456.0,77,2523032,9,0.023307686489447043,0.2432528390051258
2500,456.0,78,2523033,8,0.008576261823308853,0.2729281094350642
2500,456.0,79,2523034,10,0.038303155493842486,0.2941179692276178
2500,456.0,80,2523035,13,0.031695104229270174,0.25188168043277437
2500,456.0,81,2523036,13,0.031247063765656374,0.25918811006926445
2500,456.0,82,2523037,15,0.05062430876646116,0.2090705766788865
2500,456.0,83,2523038,11,0.027996414379738,0.2575120132435472
2500,456.0,84,2523039,8,0.02306959746528938,0.3962072349747619
2500,456.0,85,2523040,15,0.040306371538155444,0.10410189487531005
2500,456.0,86,2523041,9,0.027536365814543266,0.2176238185566653
